icp_number,meter_serial_number,channel_number,started_at,ended_at,value,unit_code,status
0005424879RN95C,208034815,1,6/11/2017 2:00,6/11/2017 2:29,0.087,kWh,validated
0005424879RN95C,208034815,1,6/11/2017 2:30,6/11/2017 2:59,0.081,kWh,validated
0005424879RN95C,208034815,1,6/11/2017 3:00,6/11/2017 3:29,0.081,kWh,validated
0005424879RN95C,208034815,1,6/11/2017 3:30,6/11/2017 3:59,0.088,kWh,validated
0005424879RN95C,208034815,1,6/11/2017 4:00,6/11/2017 4:29,0.087,kWh,validated
0005424879RN95C,208034815,1,6/11/2017 4:30,6/11/2017 4:59,0.081,kWh,validated
0005424879RN95C,208034815,1,6/11/2017 5:00,6/11/2017 5:29,0.079,kWh,validated
0005424879RN95C,208034815,1,6/11/2017 5:30,6/11/2017 5:59,0.08,kWh,validated
0005424879RN95C,208034815,1,6/11/2017 6:00,6/11/2017 6:29,0.085,kWh,validated
0005424879RN95C,208034815,1,6/11/2017 6:30,6/11/2017 6:59,0.084,kWh,validated
0005424879RN95C,208034815,1,6/11/2017 7:00,6/11/2017 7:29,0.098,kWh,validated
0005424879RN95C,208034815,1,6/11/2017 7:30,6/11/2017 7:59,0.23,kWh,validated
0005424879RN95C,208034815,1,6/11/2017 8:00,6/11/2017 8:29,0.108,kWh,validated
0005424879RN95C,208034815,1,6/11/2017 8:30,6/11/2017 8:59,0.084,kWh,validated
0005424879RN95C,208034815,1,6/11/2017 9:00,6/11/2017 9:29,0.078,kWh,validated
0005424879RN95C,208034815,1,6/11/2017 9:30,6/11/2017 9:59,0.089,kWh,validated
0005424879RN95C,208034815,1,6/11/2017 10:00,6/11/2017 10:29,0.158,kWh,validated
0005424879RN95C,208034815,1,6/11/2017 10:30,6/11/2017 10:59,0.109,kWh,validated
0005424879RN95C,208034815,1,6/11/2017 11:00,6/11/2017 11:29,0.083,kWh,validated
0005424879RN95C,208034815,1,6/11/2017 11:30,6/11/2017 11:59,0.081,kWh,validated
0005424879RN95C,208034815,1,6/11/2017 12:00,6/11/2017 12:29,0.087,kWh,validated
0005424879RN95C,208034815,1,6/11/2017 12:30,6/11/2017 12:59,0.087,kWh,validated
0005424879RN95C,208034815,1,6/11/2017 13:00,6/11/2017 13:29,0.083,kWh,validated
0005424879RN95C,208034815,1,6/11/2017 13:30,6/11/2017 13:59,0.081,kWh,validated
0005424879RN95C,208034815,1,6/11/2017 14:00,6/11/2017 14:29,0.08,kWh,validated
0005424879RN95C,208034815,1,6/11/2017 14:30,6/11/2017 14:59,0.086,kWh,validated
0005424879RN95C,208034815,1,6/11/2017 15:00,6/11/2017 15:29,0.089,kWh,validated
0005424879RN95C,208034815,1,6/11/2017 15:30,6/11/2017 15:59,0.087,kWh,validated
0005424879RN95C,208034815,1,6/11/2017 16:00,6/11/2017 16:29,0.083,kWh,validated
0005424879RN95C,208034815,1,6/11/2017 16:30,6/11/2017 16:59,0.081,kWh,validated
0005424879RN95C,208034815,1,6/11/2017 17:00,6/11/2017 17:29,0.088,kWh,validated
0005424879RN95C,208034815,1,6/11/2017 17:30,6/11/2017 17:59,0.088,kWh,validated
0005424879RN95C,208034815,1,6/11/2017 18:00,6/11/2017 18:29,0.088,kWh,validated
0005424879RN95C,208034815,1,6/11/2017 18:30,6/11/2017 18:59,0.083,kWh,validated
0005424879RN95C,208034815,1,6/11/2017 19:00,6/11/2017 19:29,0.541,kWh,validated
0005424879RN95C,208034815,1,6/11/2017 19:30,6/11/2017 19:59,0.431,kWh,validated
0005424879RN95C,208034815,1,6/11/2017 20:00,6/11/2017 20:29,0.14,kWh,validated
0005424879RN95C,208034815,1,6/11/2017 20:30,6/11/2017 20:59,0.195,kWh,validated
0005424879RN95C,208034815,1,6/11/2017 21:00,6/11/2017 21:29,0.237,kWh,validated
0005424879RN95C,208034815,1,6/11/2017 21:30,6/11/2017 21:59,0.155,kWh,validated
0005424879RN95C,208034815,1,6/11/2017 22:00,6/11/2017 22:29,0.157,kWh,validated
0005424879RN95C,208034815,1,6/11/2017 22:30,6/11/2017 22:59,0.148,kWh,validated
0005424879RN95C,208034815,1,6/11/2017 23:00,6/11/2017 23:29,0.12,kWh,validated
0005424879RN95C,208034815,1,6/11/2017 23:30,6/11/2017 23:59,0.16,kWh,validated
0005424879RN95C,208034815,1,7/11/2017 0:00,7/11/2017 0:29,0.117,kWh,validated
0005424879RN95C,208034815,1,7/11/2017 0:30,7/11/2017 0:59,0.087,kWh,validated
0005424879RN95C,208034815,1,7/11/2017 1:00,7/11/2017 1:29,0.086,kWh,validated
0005424879RN95C,208034815,1,7/11/2017 1:30,7/11/2017 1:59,0.09,kWh,validated
0005424879RN95C,208034815,1,7/11/2017 2:00,7/11/2017 2:29,0.086,kWh,validated
0005424879RN95C,208034815,1,7/11/2017 2:30,7/11/2017 2:59,0.081,kWh,validated
0005424879RN95C,208034815,1,7/11/2017 3:00,7/11/2017 3:29,0.081,kWh,validated
0005424879RN95C,208034815,1,7/11/2017 3:30,7/11/2017 3:59,0.087,kWh,validated
0005424879RN95C,208034815,1,7/11/2017 4:00,7/11/2017 4:29,0.087,kWh,validated
0005424879RN95C,208034815,1,7/11/2017 4:30,7/11/2017 4:59,0.083,kWh,validated
0005424879RN95C,208034815,1,7/11/2017 5:00,7/11/2017 5:29,0.079,kWh,validated
0005424879RN95C,208034815,1,7/11/2017 5:30,7/11/2017 5:59,0.082,kWh,validated
0005424879RN95C,208034815,1,7/11/2017 6:00,7/11/2017 6:29,0.087,kWh,validated
0005424879RN95C,208034815,1,7/11/2017 6:30,7/11/2017 6:59,0.083,kWh,validated
0005424879RN95C,208034815,1,7/11/2017 7:00,7/11/2017 7:29,0.155,kWh,validated
0005424879RN95C,208034815,1,7/11/2017 7:30,7/11/2017 7:59,0.238,kWh,validated
0005424879RN95C,208034815,1,7/11/2017 8:00,7/11/2017 8:29,0.137,kWh,validated
0005424879RN95C,208034815,1,7/11/2017 8:30,7/11/2017 8:59,0.083,kWh,validated
0005424879RN95C,208034815,1,7/11/2017 9:00,7/11/2017 9:29,0.079,kWh,validated
0005424879RN95C,208034815,1,7/11/2017 9:30,7/11/2017 9:59,0.079,kWh,validated
0005424879RN95C,208034815,1,7/11/2017 10:00,7/11/2017 10:29,0.085,kWh,validated
0005424879RN95C,208034815,1,7/11/2017 10:30,7/11/2017 10:59,0.084,kWh,validated
0005424879RN95C,208034815,1,7/11/2017 11:00,7/11/2017 11:29,0.085,kWh,validated
0005424879RN95C,208034815,1,7/11/2017 11:30,7/11/2017 11:59,0.08,kWh,validated
0005424879RN95C,208034815,1,7/11/2017 12:00,7/11/2017 12:29,0.078,kWh,validated
0005424879RN95C,208034815,1,7/11/2017 12:30,7/11/2017 12:59,0.083,kWh,validated
0005424879RN95C,208034815,1,7/11/2017 13:00,7/11/2017 13:29,0.084,kWh,validated
0005424879RN95C,208034815,1,7/11/2017 13:30,7/11/2017 13:59,0.084,kWh,validated
0005424879RN95C,208034815,1,7/11/2017 14:00,7/11/2017 14:29,0.082,kWh,validated
0005424879RN95C,208034815,1,7/11/2017 14:30,7/11/2017 14:59,0.079,kWh,validated
0005424879RN95C,208034815,1,7/11/2017 15:00,7/11/2017 15:29,0.079,kWh,validated
0005424879RN95C,208034815,1,7/11/2017 15:30,7/11/2017 15:59,0.085,kWh,validated
0005424879RN95C,208034815,1,7/11/2017 16:00,7/11/2017 16:29,0.087,kWh,validated
0005424879RN95C,208034815,1,7/11/2017 16:30,7/11/2017 16:59,0.086,kWh,validated
0005424879RN95C,208034815,1,7/11/2017 17:00,7/11/2017 17:29,0.081,kWh,validated
0005424879RN95C,208034815,1,7/11/2017 17:30,7/11/2017 17:59,0.08,kWh,validated
0005424879RN95C,208034815,1,7/11/2017 18:00,7/11/2017 18:29,0.308,kWh,validated
0005424879RN95C,208034815,1,7/11/2017 18:30,7/11/2017 18:59,0.406,kWh,validated
0005424879RN95C,208034815,1,7/11/2017 19:00,7/11/2017 19:29,0.488,kWh,validated
0005424879RN95C,208034815,1,7/11/2017 19:30,7/11/2017 19:59,0.738,kWh,validated
0005424879RN95C,208034815,1,7/11/2017 20:00,7/11/2017 20:29,0.465,kWh,validated
0005424879RN95C,208034815,1,7/11/2017 20:30,7/11/2017 20:59,0.455,kWh,validated
0005424879RN95C,208034815,1,7/11/2017 21:00,7/11/2017 21:29,0.449,kWh,validated
0005424879RN95C,208034815,1,7/11/2017 21:30,7/11/2017 21:59,0.43,kWh,validated
0005424879RN95C,208034815,1,7/11/2017 22:00,7/11/2017 22:29,0.467,kWh,validated
0005424879RN95C,208034815,1,7/11/2017 22:30,7/11/2017 22:59,0.43,kWh,validated
0005424879RN95C,208034815,1,7/11/2017 23:00,7/11/2017 23:29,0.112,kWh,validated
0005424879RN95C,208034815,1,7/11/2017 23:30,7/11/2017 23:59,0.088,kWh,validated
0005424879RN95C,208034815,1,8/11/2017 0:00,8/11/2017 0:29,0.087,kWh,validated
0005424879RN95C,208034815,1,8/11/2017 0:30,8/11/2017 0:59,0.092,kWh,validated
0005424879RN95C,208034815,1,8/11/2017 1:00,8/11/2017 1:29,0.091,kWh,validated
0005424879RN95C,208034815,1,8/11/2017 1:30,8/11/2017 1:59,0.084,kWh,validated
0005424879RN95C,208034815,1,8/11/2017 2:00,8/11/2017 2:29,0.08,kWh,validated
0005424879RN95C,208034815,1,8/11/2017 2:30,8/11/2017 2:59,0.082,kWh,validated
0005424879RN95C,208034815,1,8/11/2017 3:00,8/11/2017 3:29,0.472,kWh,validated
0005424879RN95C,208034815,1,8/11/2017 3:30,8/11/2017 3:59,0.513,kWh,validated
0005424879RN95C,208034815,1,8/11/2017 4:00,8/11/2017 4:29,0.111,kWh,validated
0005424879RN95C,208034815,1,8/11/2017 4:30,8/11/2017 4:59,0.694,kWh,validated
0005424879RN95C,208034815,1,8/11/2017 5:00,8/11/2017 5:29,0.084,kWh,validated
0005424879RN95C,208034815,1,8/11/2017 5:30,8/11/2017 5:59,0.087,kWh,validated
0005424879RN95C,208034815,1,8/11/2017 6:00,8/11/2017 6:29,0.086,kWh,validated
0005424879RN95C,208034815,1,8/11/2017 6:30,8/11/2017 6:59,0.081,kWh,validated
0005424879RN95C,208034815,1,8/11/2017 7:00,8/11/2017 7:29,0.081,kWh,validated
0005424879RN95C,208034815,1,8/11/2017 7:30,8/11/2017 7:59,0.301,kWh,validated
0005424879RN95C,208034815,1,8/11/2017 8:00,8/11/2017 8:29,0.093,kWh,validated
0005424879RN95C,208034815,1,8/11/2017 8:30,8/11/2017 8:59,0.082,kWh,validated
0005424879RN95C,208034815,1,8/11/2017 9:00,8/11/2017 9:29,0.081,kWh,validated
0005424879RN95C,208034815,1,8/11/2017 9:30,8/11/2017 9:59,0.086,kWh,validated
0005424879RN95C,208034815,1,8/11/2017 10:00,8/11/2017 10:29,0.087,kWh,validated
0005424879RN95C,208034815,1,8/11/2017 10:30,8/11/2017 10:59,0.084,kWh,validated
0005424879RN95C,208034815,1,8/11/2017 11:00,8/11/2017 11:29,0.078,kWh,validated
0005424879RN95C,208034815,1,8/11/2017 11:30,8/11/2017 11:59,0.079,kWh,validated
0005424879RN95C,208034815,1,8/11/2017 12:00,8/11/2017 12:29,0.086,kWh,validated
0005424879RN95C,208034815,1,8/11/2017 12:30,8/11/2017 12:59,0.084,kWh,validated
0005424879RN95C,208034815,1,8/11/2017 13:00,8/11/2017 13:29,0.085,kWh,validated
0005424879RN95C,208034815,1,8/11/2017 13:30,8/11/2017 13:59,0.08,kWh,validated
0005424879RN95C,208034815,1,8/11/2017 14:00,8/11/2017 14:29,0.079,kWh,validated
0005424879RN95C,208034815,1,8/11/2017 14:30,8/11/2017 14:59,0.084,kWh,validated
0005424879RN95C,208034815,1,8/11/2017 15:00,8/11/2017 15:29,0.086,kWh,validated
0005424879RN95C,208034815,1,8/11/2017 15:30,8/11/2017 15:59,0.089,kWh,validated
0005424879RN95C,208034815,1,8/11/2017 16:00,8/11/2017 16:29,0.083,kWh,validated
0005424879RN95C,208034815,1,8/11/2017 16:30,8/11/2017 16:59,0.082,kWh,validated
0005424879RN95C,208034815,1,8/11/2017 17:00,8/11/2017 17:29,0.081,kWh,validated
0005424879RN95C,208034815,1,8/11/2017 17:30,8/11/2017 17:59,0.088,kWh,validated
0005424879RN95C,208034815,1,8/11/2017 18:00,8/11/2017 18:29,0.09,kWh,validated
0005424879RN95C,208034815,1,8/11/2017 18:30,8/11/2017 18:59,0.102,kWh,validated
0005424879RN95C,208034815,1,8/11/2017 19:00,8/11/2017 19:29,0.429,kWh,validated
0005424879RN95C,208034815,1,8/11/2017 19:30,8/11/2017 19:59,0.171,kWh,validated
0005424879RN95C,208034815,1,8/11/2017 20:00,8/11/2017 20:29,0.202,kWh,validated
0005424879RN95C,208034815,1,8/11/2017 20:30,8/11/2017 20:59,0.309,kWh,validated
0005424879RN95C,208034815,1,8/11/2017 21:00,8/11/2017 21:29,0.255,kWh,validated
0005424879RN95C,208034815,1,8/11/2017 21:30,8/11/2017 21:59,0.146,kWh,validated
0005424879RN95C,208034815,1,8/11/2017 22:00,8/11/2017 22:29,0.148,kWh,validated
0005424879RN95C,208034815,1,8/11/2017 22:30,8/11/2017 22:59,0.145,kWh,validated
0005424879RN95C,208034815,1,8/11/2017 23:00,8/11/2017 23:29,0.084,kWh,validated
0005424879RN95C,208034815,1,8/11/2017 23:30,8/11/2017 23:59,0.085,kWh,validated
0005424879RN95C,208034815,1,9/11/2017 0:00,9/11/2017 0:29,0.09,kWh,validated
0005424879RN95C,208034815,1,9/11/2017 0:30,9/11/2017 0:59,0.086,kWh,validated
0005424879RN95C,208034815,1,9/11/2017 1:00,9/11/2017 1:29,0.081,kWh,validated
0005424879RN95C,208034815,1,9/11/2017 1:30,9/11/2017 1:59,0.082,kWh,validated
0005424879RN95C,208034815,1,9/11/2017 2:00,9/11/2017 2:29,0.088,kWh,validated
0005424879RN95C,208034815,1,9/11/2017 2:30,9/11/2017 2:59,0.088,kWh,validated
0005424879RN95C,208034815,1,9/11/2017 3:00,9/11/2017 3:29,0.082,kWh,validated
0005424879RN95C,208034815,1,9/11/2017 3:30,9/11/2017 3:59,0.079,kWh,validated
0005424879RN95C,208034815,1,9/11/2017 4:00,9/11/2017 4:29,0.085,kWh,validated
0005424879RN95C,208034815,1,9/11/2017 4:30,9/11/2017 4:59,0.087,kWh,validated
0005424879RN95C,208034815,1,9/11/2017 5:00,9/11/2017 5:29,0.082,kWh,validated
0005424879RN95C,208034815,1,9/11/2017 5:30,9/11/2017 5:59,0.078,kWh,validated
0005424879RN95C,208034815,1,9/11/2017 6:00,9/11/2017 6:29,0.079,kWh,validated
0005424879RN95C,208034815,1,9/11/2017 6:30,9/11/2017 6:59,0.085,kWh,validated
0005424879RN95C,208034815,1,9/11/2017 7:00,9/11/2017 7:29,0.084,kWh,validated
0005424879RN95C,208034815,1,9/11/2017 7:30,9/11/2017 7:59,0.188,kWh,validated
0005424879RN95C,208034815,1,9/11/2017 8:00,9/11/2017 8:29,0.097,kWh,validated
0005424879RN95C,208034815,1,9/11/2017 8:30,9/11/2017 8:59,0.081,kWh,validated
0005424879RN95C,208034815,1,9/11/2017 9:00,9/11/2017 9:29,0.084,kWh,validated
0005424879RN95C,208034815,1,9/11/2017 9:30,9/11/2017 9:59,0.085,kWh,validated
0005424879RN95C,208034815,1,9/11/2017 10:00,9/11/2017 10:29,0.079,kWh,validated
0005424879RN95C,208034815,1,9/11/2017 10:30,9/11/2017 10:59,0.078,kWh,validated
0005424879RN95C,208034815,1,9/11/2017 11:00,9/11/2017 11:29,0.082,kWh,validated
0005424879RN95C,208034815,1,9/11/2017 11:30,9/11/2017 11:59,0.084,kWh,validated
0005424879RN95C,208034815,1,9/11/2017 12:00,9/11/2017 12:29,0.083,kWh,validated
0005424879RN95C,208034815,1,9/11/2017 12:30,9/11/2017 12:59,0.079,kWh,validated
0005424879RN95C,208034815,1,9/11/2017 13:00,9/11/2017 13:29,0.078,kWh,validated
0005424879RN95C,208034815,1,9/11/2017 13:30,9/11/2017 13:59,0.078,kWh,validated
0005424879RN95C,208034815,1,9/11/2017 14:00,9/11/2017 14:29,0.083,kWh,validated
0005424879RN95C,208034815,1,9/11/2017 14:30,9/11/2017 14:59,0.086,kWh,validated
0005424879RN95C,208034815,1,9/11/2017 15:00,9/11/2017 15:29,0.082,kWh,validated
0005424879RN95C,208034815,1,9/11/2017 15:30,9/11/2017 15:59,0.079,kWh,validated
0005424879RN95C,208034815,1,9/11/2017 16:00,9/11/2017 16:29,0.08,kWh,validated
0005424879RN95C,208034815,1,9/11/2017 16:30,9/11/2017 16:59,0.086,kWh,validated
0005424879RN95C,208034815,1,9/11/2017 17:00,9/11/2017 17:29,0.086,kWh,validated
0005424879RN95C,208034815,1,9/11/2017 17:30,9/11/2017 17:59,0.083,kWh,validated
0005424879RN95C,208034815,1,9/11/2017 18:00,9/11/2017 18:29,0.143,kWh,validated
0005424879RN95C,208034815,1,9/11/2017 18:30,9/11/2017 18:59,0.783,kWh,validated
0005424879RN95C,208034815,1,9/11/2017 19:00,9/11/2017 19:29,0.703,kWh,validated
0005424879RN95C,208034815,1,9/11/2017 19:30,9/11/2017 19:59,0.182,kWh,validated
0005424879RN95C,208034815,1,9/11/2017 20:00,9/11/2017 20:29,0.163,kWh,validated
0005424879RN95C,208034815,1,9/11/2017 20:30,9/11/2017 20:59,0.152,kWh,validated
0005424879RN95C,208034815,1,9/11/2017 21:00,9/11/2017 21:29,0.146,kWh,validated
0005424879RN95C,208034815,1,9/11/2017 21:30,9/11/2017 21:59,0.148,kWh,validated
0005424879RN95C,208034815,1,9/11/2017 22:00,9/11/2017 22:29,0.177,kWh,validated
0005424879RN95C,208034815,1,9/11/2017 22:30,9/11/2017 22:59,0.336,kWh,validated
0005424879RN95C,208034815,1,9/11/2017 23:00,9/11/2017 23:29,0.131,kWh,validated
0005424879RN95C,208034815,1,9/11/2017 23:30,9/11/2017 23:59,0.082,kWh,validated
0005424879RN95C,208034815,1,10/11/2017 0:00,10/11/2017 0:29,0.082,kWh,validated
0005424879RN95C,208034815,1,10/11/2017 0:30,10/11/2017 0:59,0.085,kWh,validated
0005424879RN95C,208034815,1,10/11/2017 1:00,10/11/2017 1:29,0.087,kWh,validated
0005424879RN95C,208034815,1,10/11/2017 1:30,10/11/2017 1:59,0.085,kWh,validated
0005424879RN95C,208034815,1,10/11/2017 2:00,10/11/2017 2:29,0.079,kWh,validated
0005424879RN95C,208034815,1,10/11/2017 2:30,10/11/2017 2:59,0.079,kWh,validated
0005424879RN95C,208034815,1,10/11/2017 3:00,10/11/2017 3:29,0.09,kWh,validated
0005424879RN95C,208034815,1,10/11/2017 3:30,10/11/2017 3:59,0.086,kWh,validated
0005424879RN95C,208034815,1,10/11/2017 4:00,10/11/2017 4:29,0.083,kWh,validated
0005424879RN95C,208034815,1,10/11/2017 4:30,10/11/2017 4:59,0.078,kWh,validated
0005424879RN95C,208034815,1,10/11/2017 5:00,10/11/2017 5:29,0.079,kWh,validated
0005424879RN95C,208034815,1,10/11/2017 5:30,10/11/2017 5:59,0.085,kWh,validated
0005424879RN95C,208034815,1,10/11/2017 6:00,10/11/2017 6:29,0.083,kWh,validated
0005424879RN95C,208034815,1,10/11/2017 6:30,10/11/2017 6:59,0.082,kWh,validated
0005424879RN95C,208034815,1,10/11/2017 7:00,10/11/2017 7:29,0.076,kWh,validated
0005424879RN95C,208034815,1,10/11/2017 7:30,10/11/2017 7:59,0.185,kWh,validated
0005424879RN95C,208034815,1,10/11/2017 8:00,10/11/2017 8:29,0.077,kWh,validated
0005424879RN95C,208034815,1,10/11/2017 8:30,10/11/2017 8:59,0.084,kWh,validated
0005424879RN95C,208034815,1,10/11/2017 9:00,10/11/2017 9:29,0.083,kWh,validated
0005424879RN95C,208034815,1,10/11/2017 9:30,10/11/2017 9:59,0.081,kWh,validated
0005424879RN95C,208034815,1,10/11/2017 10:00,10/11/2017 10:29,0.077,kWh,validated
0005424879RN95C,208034815,1,10/11/2017 10:30,10/11/2017 10:59,0.077,kWh,validated
0005424879RN95C,208034815,1,10/11/2017 11:00,10/11/2017 11:29,0.083,kWh,validated
0005424879RN95C,208034815,1,10/11/2017 11:30,10/11/2017 11:59,0.082,kWh,validated
0005424879RN95C,208034815,1,10/11/2017 12:00,10/11/2017 12:29,0.083,kWh,validated
0005424879RN95C,208034815,1,10/11/2017 12:30,10/11/2017 12:59,0.078,kWh,validated
0005424879RN95C,208034815,1,10/11/2017 13:00,10/11/2017 13:29,0.077,kWh,validated
0005424879RN95C,208034815,1,10/11/2017 13:30,10/11/2017 13:59,0.08,kWh,validated
0005424879RN95C,208034815,1,10/11/2017 14:00,10/11/2017 14:29,0.083,kWh,validated
0005424879RN95C,208034815,1,10/11/2017 14:30,10/11/2017 14:59,0.086,kWh,validated
0005424879RN95C,208034815,1,10/11/2017 15:00,10/11/2017 15:29,0.082,kWh,validated
0005424879RN95C,208034815,1,10/11/2017 15:30,10/11/2017 15:59,0.08,kWh,validated
0005424879RN95C,208034815,1,10/11/2017 16:00,10/11/2017 16:29,0.08,kWh,validated
0005424879RN95C,208034815,1,10/11/2017 16:30,10/11/2017 16:59,0.086,kWh,validated
0005424879RN95C,208034815,1,10/11/2017 17:00,10/11/2017 17:29,0.087,kWh,validated
0005424879RN95C,208034815,1,10/11/2017 17:30,10/11/2017 17:59,0.188,kWh,validated
0005424879RN95C,208034815,1,10/11/2017 18:00,10/11/2017 18:29,0.1,kWh,validated
0005424879RN95C,208034815,1,10/11/2017 18:30,10/11/2017 18:59,0.132,kWh,validated
0005424879RN95C,208034815,1,10/11/2017 19:00,10/11/2017 19:29,0.27,kWh,validated
0005424879RN95C,208034815,1,10/11/2017 19:30,10/11/2017 19:59,1.094,kWh,validated
0005424879RN95C,208034815,1,10/11/2017 20:00,10/11/2017 20:29,0.746,kWh,validated
0005424879RN95C,208034815,1,10/11/2017 20:30,10/11/2017 20:59,0.329,kWh,validated
0005424879RN95C,208034815,1,10/11/2017 21:00,10/11/2017 21:29,0.435,kWh,validated
0005424879RN95C,208034815,1,10/11/2017 21:30,10/11/2017 21:59,0.525,kWh,validated
0005424879RN95C,208034815,1,10/11/2017 22:00,10/11/2017 22:29,0.553,kWh,validated
0005424879RN95C,208034815,1,10/11/2017 22:30,10/11/2017 22:59,0.405,kWh,validated
0005424879RN95C,208034815,1,10/11/2017 23:00,10/11/2017 23:29,0.428,kWh,validated
0005424879RN95C,208034815,1,10/11/2017 23:30,10/11/2017 23:59,0.456,kWh,validated
0005424879RN95C,208034815,1,11/11/2017 0:00,11/11/2017 0:29,0.448,kWh,validated
0005424879RN95C,208034815,1,11/11/2017 0:30,11/11/2017 0:59,0.211,kWh,validated
0005424879RN95C,208034815,1,11/11/2017 1:00,11/11/2017 1:29,0.139,kWh,validated
0005424879RN95C,208034815,1,11/11/2017 1:30,11/11/2017 1:59,0.083,kWh,validated
0005424879RN95C,208034815,1,11/11/2017 2:00,11/11/2017 2:29,0.091,kWh,validated
0005424879RN95C,208034815,1,11/11/2017 2:30,11/11/2017 2:59,0.09,kWh,validated
0005424879RN95C,208034815,1,11/11/2017 3:00,11/11/2017 3:29,0.084,kWh,validated
0005424879RN95C,208034815,1,11/11/2017 3:30,11/11/2017 3:59,0.095,kWh,validated
0005424879RN95C,208034815,1,11/11/2017 4:00,11/11/2017 4:29,0.703,kWh,validated
0005424879RN95C,208034815,1,11/11/2017 4:30,11/11/2017 4:59,0.256,kWh,validated
0005424879RN95C,208034815,1,11/11/2017 5:00,11/11/2017 5:29,0.454,kWh,validated
0005424879RN95C,208034815,1,11/11/2017 5:30,11/11/2017 5:59,0.406,kWh,validated
0005424879RN95C,208034815,1,11/11/2017 6:00,11/11/2017 6:29,0.081,kWh,validated
0005424879RN95C,208034815,1,11/11/2017 6:30,11/11/2017 6:59,0.086,kWh,validated
0005424879RN95C,208034815,1,11/11/2017 7:00,11/11/2017 7:29,0.084,kWh,validated
0005424879RN95C,208034815,1,11/11/2017 7:30,11/11/2017 7:59,0.086,kWh,validated
0005424879RN95C,208034815,1,11/11/2017 8:00,11/11/2017 8:29,0.158,kWh,validated
0005424879RN95C,208034815,1,11/11/2017 8:30,11/11/2017 8:59,0.11,kWh,validated
0005424879RN95C,208034815,1,11/11/2017 9:00,11/11/2017 9:29,0.086,kWh,validated
0005424879RN95C,208034815,1,11/11/2017 9:30,11/11/2017 9:59,0.11,kWh,validated
0005424879RN95C,208034815,1,11/11/2017 10:00,11/11/2017 10:29,0.093,kWh,validated
0005424879RN95C,208034815,1,11/11/2017 10:30,11/11/2017 10:59,0.184,kWh,validated
0005424879RN95C,208034815,1,11/11/2017 11:00,11/11/2017 11:29,0.204,kWh,validated
0005424879RN95C,208034815,1,11/11/2017 11:30,11/11/2017 11:59,0.078,kWh,validated
0005424879RN95C,208034815,1,11/11/2017 12:00,11/11/2017 12:29,0.087,kWh,validated
0005424879RN95C,208034815,1,11/11/2017 12:30,11/11/2017 12:59,0.086,kWh,validated
0005424879RN95C,208034815,1,11/11/2017 13:00,11/11/2017 13:29,0.08,kWh,validated
0005424879RN95C,208034815,1,11/11/2017 13:30,11/11/2017 13:59,0.079,kWh,validated
0005424879RN95C,208034815,1,11/11/2017 14:00,11/11/2017 14:29,0.161,kWh,validated
0005424879RN95C,208034815,1,11/11/2017 14:30,11/11/2017 14:59,0.185,kWh,validated
0005424879RN95C,208034815,1,11/11/2017 15:00,11/11/2017 15:29,0.154,kWh,validated
0005424879RN95C,208034815,1,11/11/2017 15:30,11/11/2017 15:59,0.32,kWh,validated
0005424879RN95C,208034815,1,11/11/2017 16:00,11/11/2017 16:29,0.245,kWh,validated
0005424879RN95C,208034815,1,11/11/2017 16:30,11/11/2017 16:59,0.148,kWh,validated
0005424879RN95C,208034815,1,11/11/2017 17:00,11/11/2017 17:29,0.135,kWh,validated
0005424879RN95C,208034815,1,11/11/2017 17:30,11/11/2017 17:59,0.133,kWh,validated
0005424879RN95C,208034815,1,11/11/2017 18:00,11/11/2017 18:29,0.146,kWh,validated
0005424879RN95C,208034815,1,11/11/2017 18:30,11/11/2017 18:59,0.14,kWh,validated
0005424879RN95C,208034815,1,11/11/2017 19:00,11/11/2017 19:29,0.177,kWh,validated
0005424879RN95C,208034815,1,11/11/2017 19:30,11/11/2017 19:59,0.343,kWh,validated
